Team Abbreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
kan,483,6695.0,1089.0,6.1,27.0,10,398.0,370,561,4406,27,17,7.4,228.0,496,2289,31,4.6,138.0,117,963,32.0,182.0,41.2,14.3,31.2,2.8333333333333335,6.11,36.7,2.51,193.0,91.0,0.47200000000000003,14.0,4.0,0.28600000000000003,59.0,40.0,0.6779999999999999
mia,275,4404.0,1022.0,4.3,42.0,16,267.0,309,586,3065,19,26,4.8,165.0,384,1339,10,3.5,71.0,112,852,31.0,210.0,22.9,18.6,31.4,2.15,4.99,21.0,1.24,232.0,80.0,0.345,16.0,8.0,0.5,38.0,18.0,0.474
min,405,6339.0,985.0,6.4,21.0,9,351.0,380,552,4516,39,12,7.6,225.0,387,1823,8,4.7,98.0,117,884,28.0,167.0,38.9,12.0,27.3,2.9,6.03,37.6,2.29,195.0,102.0,0.523,10.0,6.0,0.6,58.0,33.0,0.569
nor,348,5193.0,989.0,5.3,26.0,10,291.0,309,542,3587,21,16,6.2,177.0,406,1606,15,4.0,82.0,129,1141,32.0,193.0,30.1,13.0,30.5,2.3666666666666667,5.26,26.8,1.65,210.0,70.0,0.33299999999999996,18.0,9.0,0.5,47.0,27.0,0.574
nwe,437,5722.0,1035.0,5.5,27.0,13,344.0,293,485,3588,29,14,7.0,193.0,524,2134,15,4.1,120.0,101,822,31.0,178.0,42.1,14.6,31.4,2.8166666666666664,6.01,32.1,2.25,206.0,93.0,0.451,10.0,4.0,0.4,63.0,37.0,0.5870000000000001
nyg,303,4722.0,951.0,5.0,24.0,11,281.0,269,475,2818,12,13,5.3,143.0,424,1904,18,4.5,105.0,118,977,33.0,182.0,28.6,12.1,32.3,2.533333333333333,5.38,25.9,1.52,190.0,56.0,0.295,19.0,4.0,0.21100000000000002,54.0,26.0,0.48100000000000004
nyj,333,5438.0,996.0,5.5,16.0,5,313.0,282,438,3050,19,11,6.5,163.0,527,2388,15,4.5,135.0,91,693,15.0,174.0,33.3,8.6,30.4,2.9833333333333334,5.89,31.2,1.78,214.0,91.0,0.425,8.0,4.0,0.5,43.0,25.0,0.581
oti,344,5487.0,1053.0,5.2,31.0,12,308.0,356,589,3616,27,19,5.7,200.0,420,1871,12,4.5,85.0,110,923,23.0,200.0,29.0,15.0,30.0,2.533333333333333,5.4,27.4,1.65,217.0,74.0,0.341,27.0,12.0,0.444,45.0,25.0,0.556
phi,386,5618.0,960.0,5.9,22.0,11,301.0,336,547,3979,32,11,6.8,188.0,376,1639,10,4.4,87.0,124,952,26.0,192.0,35.9,10.9,31.1,2.4,5.17,29.2,1.95,195.0,72.0,0.369,4.0,0.0,0.0,47.0,30.0,0.638
pit,372,5184.0,1012.0,5.1,21.0,8,309.0,228,358,2720,20,13,6.9,147.0,618,2464,16,4.0,134.0,99,835,28.0,179.0,35.8,11.7,33.4,3.033333333333333,5.85,28.9,1.88,219.0,94.0,0.429,12.0,7.0,0.583,61.0,28.0,0.45899999999999996
rai,320,5153.0,939.0,5.5,35.0,13,275.0,330,582,3858,24,22,6.3,176.0,327,1295,10,4.0,75.0,134,1013,24.0,184.0,32.1,17.4,30.4,2.3333333333333335,5.26,27.9,1.7,200.0,71.0,0.355,14.0,7.0,0.5,41.0,20.0,0.488
ram,319,5877.0,1011.0,5.8,39.0,17,321.0,372,580,4253,23,22,6.8,203.0,381,1624,11,4.3,96.0,127,993,22.0,175.0,30.3,20.6,26.0,2.9,5.91,33.6,1.69,211.0,89.0,0.42200000000000004,19.0,13.0,0.684,42.0,23.0,0.5479999999999999
rav,317,4375.0,991.0,4.4,23.0,12,260.0,258,465,2312,13,11,4.6,135.0,491,2063,11,4.2,103.0,94,894,22.0,192.0,27.6,10.9,34.2,2.4833333333333334,5.34,22.8,1.33,231.0,81.0,0.35100000000000003,15.0,4.0,0.267,40.0,20.0,0.5
sdg,446,5542.0,996.0,5.6,18.0,10,328.0,288,450,3357,29,8,7.1,160.0,525,2185,24,4.2,131.0,108,875,37.0,179.0,40.8,8.9,33.1,2.8166666666666664,5.71,30.9,2.41,208.0,97.0,0.466,8.0,5.0,0.625,63.0,44.0,0.698
sea,371,5634.0,1034.0,5.4,27.0,9,320.0,304,532,3539,23,18,6.3,189.0,468,2095,17,4.5,110.0,79,669,21.0,193.0,32.6,14.0,29.7,2.4166666666666665,5.49,29.2,1.81,210.0,76.0,0.36200000000000004,11.0,6.0,0.545,53.0,31.0,0.585
sfo,259,4585.0,1026.0,4.5,40.0,19,280.0,325,561,3136,16,21,5.1,172.0,413,1449,10,3.5,83.0,103,859,25.0,200.0,22.0,20.0,28.7,2.35,5.25,22.8,1.18,222.0,72.0,0.324,19.0,14.0,0.737,41.0,20.0,0.488
tam,301,4963.0,949.0,5.2,36.0,18,271.0,340,512,3474,24,18,6.2,175.0,393,1489,9,3.8,74.0,117,916,22.0,194.0,24.7,18.6,30.1,2.45,5.02,25.5,1.42,199.0,75.0,0.377,6.0,4.0,0.667,40.0,21.0,0.525
was,240,4397.0,1023.0,4.3,27.0,10,269.0,288,514,2632,18,17,4.8,156.0,471,1765,6,3.7,91.0,115,1047,22.0,198.0,21.7,13.1,31.7,2.533333333333333,5.3,22.1,1.14,221.0,70.0,0.317,11.0,4.0,0.364,44.0,23.0,0.523
