,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
10,gnb,282,4827.0,1047.0,4.6,32.0,11,288.0,288,563,2951,10,21,4.9,156.0,443,1876,16,4.2,105.0,114,945,27.0,,,,,,,,,,,,,,,,,
11,jax,318,5238.0,1035.0,5.1,29.0,15,318.0,320,532,3504,24,14,6.0,190.0,455,1734,12,3.8,107.0,90,800,21.0,,,,,,,,,,,,,,,,,
12,kan,232,4880.0,974.0,5.0,34.0,13,278.0,271,507,3259,15,21,5.8,158.0,413,1621,8,3.9,94.0,113,977,26.0,,,,,,,,,,,,,,,,,
13,mia,327,5364.0,1004.0,5.3,27.0,17,299.0,329,530,3551,23,10,6.3,176.0,443,1813,9,4.1,106.0,92,892,17.0,,,,,,,,,,,,,,,,,
14,min,359,5687.0,1028.0,5.5,27.0,15,325.0,336,542,3704,28,12,6.3,195.0,442,1983,13,4.5,104.0,81,668,26.0,,,,,,,,,,,,,,,,,
15,nor,327,4645.0,1073.0,4.3,31.0,15,280.0,293,518,2881,21,16,5.0,168.0,496,1764,11,3.6,95.0,110,895,17.0,,,,,,,,,,,,,,,,,
16,nwe,289,5085.0,1100.0,4.6,32.0,13,322.0,368,619,3469,14,19,5.2,183.0,436,1616,16,3.7,114.0,106,763,25.0,,,,,,,,,,,,,,,,,
17,nyg,265,5067.0,1082.0,4.7,44.0,17,310.0,325,596,3616,10,27,5.6,195.0,432,1451,17,3.4,82.0,122,1056,33.0,,,,,,,,,,,,,,,,,
18,nyj,287,5320.0,1057.0,5.0,25.0,7,301.0,304,558,3421,23,18,5.8,177.0,470,1899,9,4.0,103.0,99,832,21.0,,,,,,,,,,,,,,,,,
19,oti,310,5231.0,992.0,5.3,32.0,18,292.0,321,543,3658,21,14,6.3,193.0,414,1573,12,3.8,79.0,94,830,20.0,,,,,,,,,,,,,,,,,
20,phi,372,4932.0,1009.0,4.9,26.0,12,286.0,259,490,2923,20,14,5.5,150.0,476,2009,16,4.2,115.0,86,708,21.0,,,,,,,,,,,,,,,,,
21,pit,307,4705.0,1005.0,4.7,34.0,14,285.0,295,554,3387,24,20,5.6,177.0,403,1318,5,3.3,82.0,90,708,26.0,,,,,,,,,,,,,,,,,
22,rai,419,6116.0,1108.0,5.5,22.0,12,345.0,324,552,3870,21,10,6.6,199.0,525,2246,19,4.3,121.0,117,977,25.0,,,,,,,,,,,,,,,,,
23,ram,359,5066.0,1021.0,5.0,39.0,14,296.0,288,543,3379,26,25,5.8,177.0,440,1687,10,3.8,84.0,133,1064,35.0,,,,,,,,,,,,,,,,,
24,rav,345,5363.0,1068.0,5.0,28.0,11,306.0,332,556,3673,20,17,6.1,180.0,470,1690,17,3.6,101.0,106,828,25.0,,,,,,,,,,,,,,,,,
25,sdg,425,5166.0,1048.0,4.9,26.0,11,308.0,297,568,3468,31,15,5.8,181.0,453,1698,12,3.7,92.0,101,784,35.0,,,,,,,,,,,,,,,,,
26,sea,362,4849.0,959.0,5.1,29.0,16,286.0,276,462,3118,19,13,6.2,166.0,455,1731,10,3.8,96.0,100,820,24.0,,,,,,,,,,,,,,,,,
27,sfo,265,4013.0,949.0,4.2,41.0,16,242.0,258,509,2647,23,25,4.7,145.0,386,1366,5,3.5,67.0,91,742,30.0,,,,,,,,,,,,,,,,,
28,tam,263,4628.0,982.0,4.7,26.0,13,265.0,325,518,3011,13,13,5.4,155.0,420,1617,10,3.9,96.0,93,814,14.0,,,,,,,,,,,,,,,,,
29,was,289,5030.0,1058.0,4.8,30.0,14,292.0,267,513,2818,14,16,5.1,149.0,508,2212,15,4.4,129.0,96,849,14.0,,,,,,,,,,,,,,,,,
