,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
14,mia,332,5244.0,1000.0,5.2,30.0,16,309.0,327,556,3569,30,14,6.1,192.0,415,1675,7,4.0,93.0,82,739,24.0,,,,,,,,,,,,,,,,,
15,min,385,5451.0,1016.0,5.4,40.0,15,312.0,369,620,4122,29,25,6.2,212.0,352,1329,11,3.8,75.0,100,707,25.0,,,,,,,,,,,,,,,,,
16,nor,348,5561.0,1056.0,5.3,29.0,12,320.0,329,543,3723,23,17,6.3,195.0,469,1838,13,3.9,107.0,109,830,18.0,,,,,,,,,,,,,,,,,
17,nwe,377,5764.0,1034.0,5.6,29.0,14,308.0,342,549,3886,29,15,6.6,181.0,448,1878,12,4.2,106.0,104,816,21.0,,,,,,,,,,,,,,,,,
18,nyg,340,5293.0,1037.0,5.1,31.0,15,335.0,299,508,3184,17,16,5.9,187.0,500,2109,17,4.2,120.0,94,662,28.0,,,,,,,,,,,,,,,,,
19,nyj,384,4756.0,1066.0,4.5,34.0,17,301.0,263,497,2740,21,17,5.1,149.0,526,2016,15,3.8,123.0,97,759,29.0,,,,,,,,,,,,,,,,,
20,oti,324,4651.0,983.0,4.7,38.0,17,267.0,289,553,3125,24,21,5.4,157.0,400,1526,11,3.8,85.0,118,962,25.0,,,,,,,,,,,,,,,,,
21,phi,338,4638.0,1013.0,4.6,38.0,19,281.0,268,499,2816,14,19,5.1,154.0,466,1822,14,3.9,102.0,87,727,25.0,,,,,,,,,,,,,,,,,
22,pit,327,4561.0,943.0,4.8,34.0,12,272.0,314,531,3240,24,22,5.7,181.0,370,1321,9,3.6,67.0,101,931,24.0,,,,,,,,,,,,,,,,,
23,rai,332,5104.0,1016.0,5.0,33.0,22,293.0,301,527,3310,14,11,5.8,177.0,446,1794,15,4.0,90.0,94,730,26.0,,,,,,,,,,,,,,,,,
24,ram,418,5118.0,980.0,5.2,36.0,14,301.0,320,534,3441,27,22,6.0,178.0,410,1677,14,4.1,101.0,87,681,22.0,,,,,,,,,,,,,,,,,
25,sdg,323,5074.0,1020.0,5.0,27.0,10,313.0,321,543,3383,16,17,5.8,178.0,441,1691,15,3.8,112.0,117,951,23.0,,,,,,,,,,,,,,,,,
26,sea,366,5669.0,1078.0,5.3,25.0,9,321.0,310,554,3539,26,16,6.1,181.0,496,2130,11,4.3,116.0,114,901,24.0,,,,,,,,,,,,,,,,,
27,sfo,258,4398.0,999.0,4.4,34.0,8,264.0,330,611,3337,19,26,5.1,192.0,348,1061,5,3.0,57.0,74,556,15.0,,,,,,,,,,,,,,,,,
28,tam,335,5712.0,1031.0,5.5,30.0,16,336.0,346,557,3958,19,14,6.8,202.0,449,1754,14,3.9,104.0,87,698,30.0,,,,,,,,,,,,,,,,,
29,was,359,5400.0,1059.0,5.1,35.0,19,323.0,338,546,3268,20,16,5.7,182.0,483,2132,18,4.4,127.0,100,780,14.0,,,,,,,,,,,,,,,,,
