,Year,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
62,1961,333,4813,836,5.8,39,16,279,184,328,2373,19,23,7.2,121,508,2440,26,4.8,136,75,662,22,,,,,,,,,,,,,,,,,
63,1960,297,4073,758,5.4,36,13,221,168,339,2355,18,23,6.9,114,419,1718,16,4.1,87,59,517,20,,,,,,,,,,,,,,,,,
64,1959,315,3794,714,5.3,21,14,216,151,287,2090,17,7,7.3,100,427,1704,15,4.0,96,60,562,20,,,,,,,,,,,,,,,,,
65,1958,278,3828,786,4.9,41,13,235,188,381,2051,21,28,5.4,110,405,1777,12,4.4,109,47,476,16,,,,,,,,,,,,,,,,,
66,1957,278,3725,741,5.0,25,11,216,153,301,1880,15,14,6.2,101,440,1845,15,4.2,96,49,516,19,,,,,,,,,,,,,,,,,
67,1956,307,4106,763,5.4,26,8,224,156,290,2162,17,18,7.5,100,473,1944,21,4.1,109,62,512,15,,,,,,,,,,,,,,,,,
68,1955,231,3933,774,5.1,46,15,245,193,351,2309,18,31,6.6,122,423,1624,10,3.8,95,50,430,28,,,,,,,,,,,,,,,,,
69,1954,285,4182,761,5.5,29,6,240,219,393,2567,16,23,6.5,129,368,1615,14,4.4,92,63,605,19,,,,,,,,,,,,,,,,,
70,1953,236,3452,741,4.7,43,13,194,161,366,1882,15,30,5.1,92,375,1570,10,4.2,91,51,465,11,,,,,,,,,,,,,,,,,
71,1952,234,3496,801,4.4,56,18,212,161,360,1883,18,38,5.2,97,441,1613,10,3.7,93,77,746,22,,,,,,,,,,,,,,,,,
72,1951,261,3879,807,4.8,29,10,231,140,329,1673,13,19,5.1,84,478,2206,17,4.6,125,107,1028,22,,,,,,,,,,,,,,,,,
73,1950,309,4161,816,5.1,46,15,217,165,385,2279,26,31,5.9,88,431,1882,12,4.4,113,93,859,16,,,,,,,,,,,,,,,,,
74,1949,239,3490,807,4.3,48,18,213,144,335,1811,16,30,5.4,92,472,1679,14,3.6,101,72,676,20,,,,,,,,,,,,,,,,,
75,1948,269,3713,750,5.0,43,24,204,164,309,2143,20,19,6.9,97,441,1570,13,3.6,90,77,719,17,,,,,,,,,,,,,,,,,
76,1947,214,3603,759,4.7,48,24,209,145,306,2059,14,24,6.7,93,453,1544,12,3.4,99,76,761,17,,,,,,,,,,,,,,,,,
77,1946,257,3479,667,5.2,38,15,170,112,265,2154,21,23,8.1,75,402,1325,13,3.3,76,89,702,19,,,,,,,,,,,,,,,,,
78,1945,136,2489,602,4.1,44,16,129,99,253,1463,9,28,5.8,51,349,1026,10,2.9,67,43,391,11,,,,,,,,,,,,,,,,,
79,1944,224,2846,593,4.8,44,17,116,87,206,1434,16,27,7.0,41,387,1412,15,3.6,69,77,627,6,,,,,,,,,,,,,,,,,
80,1942,207,3484,725,4.8,33,10,165,125,262,1740,17,23,6.6,60,463,1744,11,3.8,92,46,387,13,,,,,,,,,,,,,,,,,
81,1941,244,2978,642,4.6,26,11,138,90,206,1425,14,15,6.9,44,436,1553,23,3.6,82,49,419,12,,,,,,,,,,,,,,,,,
82,1940,191,3102,714,4.3,39,14,,99,247,1490,13,25,6.0,,467,1612,9,3.5,,0,0,,,,,,,,,,,,,,,,,,
83,1939,164,2748,630,4.4,37,14,,78,199,1249,9,23,6.3,,431,1499,11,3.5,,0,0,,,,,,,,,,,,,,,,,,
84,1938,215,2993,672,4.5,39,16,,77,172,1248,12,23,7.3,,500,1745,15,3.5,,0,0,,,,,,,,,,,,,,,,,,
85,1937,207,2687,620,4.3,30,15,,67,155,883,9,15,5.7,,465,1804,8,3.9,,0,0,,,,,,,,,,,,,,,,,,
