,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
18,nwe,338,5283.0,997.0,5.3,18.0,8,306.0,296,527,3703,25,10,6.6,179.0,437,1580,11,3.6,94.0,132,1068,33.0,182.0,33.0,9.3,Own 29.0,2:37,5.6,29.0,1.78,219.0,92.0,42.0%,9.0,3.0,33.3%,48.0,27.0,56.3%
19,nyg,314,5240.0,1049.0,5.0,37.0,20,302.0,329,580,3584,20,17,5.8,189.0,428,1656,12,3.9,83.0,136,1180,30.0,200.0,26.5,17.0,Own 28.6,2:26,5.4,26.1,1.44,236.0,94.0,39.8%,12.0,6.0,50.0%,43.0,24.0,55.8%
20,nyj,355,4940.0,1047.0,4.7,28.0,7,321.0,284,463,2755,17,21,5.6,151.0,554,2185,19,3.9,136.0,115,981,34.0,184.0,35.9,15.2,Own 32.6,2:55,5.9,26.7,1.86,212.0,88.0,41.5%,17.0,14.0,82.4%,52.0,26.0,50.0%
21,oti,421,5110.0,960.0,5.3,20.0,11,294.0,296,470,3216,33,9,6.3,180.0,449,1894,12,4.2,89.0,95,718,25.0,195.0,33.8,9.7,Own 29.2,2:22,5.1,26.0,1.94,200.0,71.0,35.5%,11.0,7.0,63.6%,56.0,34.0,60.7%
22,phi,388,5206.0,1038.0,5.0,27.0,10,290.0,297,503,3323,24,17,6.2,171.0,506,1883,15,3.7,91.0,112,910,28.0,209.0,29.2,11.5,Own 32.0,2:27,5.1,24.8,1.62,233.0,80.0,34.3%,11.0,7.0,63.6%,52.0,29.0,55.8%
23,pit,258,4544.0,998.0,4.6,30.0,15,275.0,315,549,3168,15,15,5.3,179.0,402,1376,10,3.4,75.0,120,1031,21.0,181.0,27.1,14.9,Own 30.7,2:35,5.7,25.0,1.36,232.0,92.0,39.7%,17.0,6.0,35.3%,48.0,23.0,47.9%
24,rai,383,5292.0,1029.0,5.1,19.0,14,299.0,296,486,3243,18,5,6.2,165.0,507,2049,18,4.0,100.0,101,825,34.0,184.0,38.6,10.3,Own 32.6,2:46,5.8,28.7,1.94,226.0,92.0,40.7%,9.0,3.0,33.3%,59.0,27.0,45.8%
25,ram,429,5602.0,1007.0,5.6,27.0,14,321.0,314,507,3424,26,13,6.2,178.0,459,2178,22,4.7,116.0,117,1066,27.0,193.0,38.3,12.4,Own 33.0,2:29,5.4,29.0,2.15,199.0,80.0,40.2%,9.0,2.0,22.2%,62.0,36.0,58.1%
26,rav,299,4549.0,998.0,4.6,26.0,15,277.0,296,525,2958,18,11,5.2,161.0,431,1591,8,3.7,79.0,110,844,37.0,190.0,28.9,12.6,Own 33.6,2:31,5.4,24.0,1.42,219.0,79.0,36.1%,12.0,4.0,33.3%,42.0,19.0,45.2%
27,sdg,312,4948.0,999.0,5.0,20.0,10,306.0,338,567,3599,20,10,5.9,189.0,386,1349,14,3.5,90.0,110,831,27.0,188.0,28.7,10.1,Own 32.7,2:25,5.5,26.2,1.59,212.0,79.0,37.3%,20.0,10.0,50.0%,55.0,29.0,52.7%
28,sea,271,5069.0,1041.0,4.9,27.0,11,295.0,331,571,3559,18,16,5.7,194.0,420,1510,5,3.6,78.0,123,909,23.0,187.0,30.5,12.8,Own 29.4,2:40,5.8,27.0,1.41,234.0,89.0,38.0%,19.0,12.0,63.2%,47.0,19.0,40.4%
29,sfo,428,6259.0,1090.0,5.7,26.0,10,335.0,374,576,4427,28,16,7.3,205.0,486,1832,19,3.8,115.0,120,961,15.0,201.0,37.8,10.9,Own 35.0,2:38,5.6,31.1,2.07,226.0,87.0,38.5%,19.0,11.0,57.9%,64.0,33.0,51.6%
30,tam,274,4444.0,950.0,4.7,30.0,13,254.0,275,476,2929,15,17,5.7,148.0,438,1515,10,3.5,75.0,108,830,31.0,184.0,27.7,15.2,Own 31.4,2:35,5.3,24.2,1.38,214.0,75.0,35.0%,18.0,7.0,38.9%,45.0,22.0,48.9%
31,was,293,4767.0,981.0,4.9,28.0,12,258.0,291,535,3081,15,16,5.4,158.0,411,1686,15,4.1,74.0,105,879,26.0,196.0,26.5,13.8,Own 31.7,2:20,5.2,24.3,1.41,222.0,81.0,36.5%,13.0,5.0,38.5%,37.0,17.0,45.9%
