,Year,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
21,2001,343,4923,974,5.1,24,10,256,300,522,3145,27,14,5.6,146,412,1778,6,4.3,90,100,768,20,201,29.4,10.9,Own 32.3,2:18,5.00,24.2,1.54,220,68,30.9%,13,9,69.2%,46,25,54.3%
22,2000,351,5006,1017,4.9,29,14,295,331,575,3124,21,15,5.0,182,397,1882,13,4.7,88,113,980,25,189,33.3,13.8,Own 30.5,2:30,5.56,26.5,1.72,224,90,40.2%,11,7,63.6%,50,25,50.0%
23,1999,272,3830,947,4.0,39,21,218,235,474,2084,18,18,4.0,123,424,1746,5,4.1,76,102,905,19,205,21.5,17.1,Own 32.5,2:08,4.78,18.7,1.09,238,74,31.1%,9,6,66.7%,31,11,35.5%
24,1998,161,4188,1017,4.1,26,8,259,282,534,2413,7,18,4.1,141,427,1775,10,4.2,86,102,852,32,,,,,,,,,,,,,,,,,
25,1997,317,5590,1116,5.0,32,16,326,330,587,3647,22,16,5.6,203,465,1943,11,4.2,105,104,866,18,,,,,,,,,,,,,,,,,
26,1996,363,5627,1076,5.2,32,14,319,328,548,3745,19,18,6.4,196,489,1882,16,3.8,107,117,963,16,,,,,,,,,,,,,,,,,
27,1995,318,4807,1050,4.6,36,17,290,284,496,2686,11,19,5.0,145,508,2121,19,4.2,126,112,838,19,,,,,,,,,,,,,,,,,
28,1994,308,5125,1046,4.9,26,12,293,316,566,3364,18,14,5.5,168,432,1761,14,4.1,103,138,1107,22,,,,,,,,,,,,,,,,,
29,1993,293,4922,1054,4.7,34,21,303,328,556,3161,23,13,5.3,184,456,1761,7,3.9,104,101,770,15,,,,,,,,,,,,,,,,,
30,1992,354,4980,1009,4.9,28,15,292,255,429,2592,20,13,5.3,138,516,2388,19,4.6,138,101,807,16,,,,,,,,,,,,,,,,,
31,1991,285,4302,1004,4.3,43,16,249,285,513,2906,17,27,5.2,142,446,1396,8,3.1,86,111,839,21,,,,,,,,,,,,,,,,,
32,1990,396,5700,1069,5.3,28,15,325,281,479,3144,34,13,5.9,170,540,2556,10,4.7,132,120,981,23,,,,,,,,,,,,,,,,,
33,1989,342,5320,1123,4.7,32,16,321,294,538,3112,23,16,5.3,171,540,2208,14,4.1,120,114,938,30,,,,,,,,,,,,,,,,,
34,1988,379,5430,1102,4.9,26,9,318,309,581,3485,25,17,5.5,179,464,1945,17,4.2,105,115,907,34,,,,,,,,,,,,,,,,,
35,1987,337,5077,1101,4.6,35,19,289,283,520,3050,26,16,5.2,154,509,2027,12,4.0,112,116,919,23,,,,,,,,,,,,,,,,,
36,1986,256,4542,1117,4.1,27,10,287,268,514,2540,19,17,4.1,150,499,2002,8,4.0,113,102,901,24,,,,,,,,,,,,,,,,,
37,1985,286,5216,1050,5.0,40,12,292,290,567,3586,19,28,5.8,188,428,1630,8,3.8,82,98,736,22,,,,,,,,,,,,,,,,,
38,1984,278,4698,1047,4.5,33,16,280,331,606,3360,19,17,5.0,176,381,1338,6,3.5,83,77,632,21,,,,,,,,,,,,,,,,,
39,1983,233,4534,945,4.8,36,18,253,252,486,3117,22,18,5.7,150,402,1417,5,3.5,91,79,637,12,,,,,,,,,,,,,,,,,
40,1982,191,2685,530,5.1,23,10,157,168,288,1856,12,13,5.8,100,211,829,11,3.9,48,38,253,9,,,,,,,,,,,,,,,,,
41,1981,368,5553,1057,5.3,39,17,332,258,476,3044,25,22,6.1,150,559,2509,17,4.5,157,113,855,25,,,,,,,,,,,,,,,,,
42,1980,384,5519,1036,5.3,28,16,326,275,477,3524,28,12,6.9,186,527,1995,19,3.8,118,96,809,22,,,,,,,,,,,,,,,,,
43,1979,339,5031,1011,5.0,29,16,292,209,410,2610,21,13,5.9,150,567,2421,17,4.3,122,90,680,20,,,,,,,,,,,,,,,,,
44,1978,270,4653,1029,4.5,38,22,271,207,401,2197,16,16,5.0,112,587,2456,16,4.2,143,94,805,16,,,,,,,,,,,,,,,,,
45,1977,220,3578,880,4.1,38,17,211,167,349,1856,18,21,4.7,100,484,1722,10,3.6,98,78,642,13,,,,,,,,,,,,,,,,,
46,1976,165,3572,917,3.9,32,14,220,182,369,1492,11,18,3.6,91,505,2080,8,4.1,109,91,722,20,,,,,,,,,,,,,,,,,
47,1975,225,4142,949,4.4,35,12,237,238,458,2440,19,23,5.0,134,461,1702,3,3.7,84,81,744,19,,,,,,,,,,,,,,,,,
48,1974,242,3597,918,3.9,29,12,244,258,461,2212,14,17,4.4,141,415,1385,13,3.3,79,76,722,24,,,,,,,,,,,,,,,,,
49,1973,310,4789,930,5.1,28,15,267,275,479,2998,23,13,5.8,147,417,1791,9,4.3,103,61,566,17,,,,,,,,,,,,,,,,,
50,1972,145,3463,826,4.2,38,18,203,184,375,2070,10,20,4.8,110,398,1393,2,3.5,78,76,690,15,,,,,,,,,,,,,,,,,
51,1971,221,3571,823,4.3,35,15,201,200,390,2323,13,20,5.6,119,407,1248,6,3.1,65,81,838,17,,,,,,,,,,,,,,,,,
52,1970,241,3990,883,4.5,39,16,229,218,410,2451,16,23,5.7,126,450,1539,11,3.4,81,73,799,22,,,,,,,,,,,,,,,,,
53,1969,279,4345,882,4.9,39,11,231,216,458,2782,20,28,5.7,132,395,1563,10,4.0,83,80,843,16,,,,,,,,,,,,,,,,,
54,1968,202,3561,775,4.6,42,13,197,194,380,2150,16,29,5.3,100,369,1411,3,3.8,78,63,666,19,,,,,,,,,,,,,,,,,
55,1967,351,4344,822,5.3,40,16,239,244,445,3094,30,24,6.3,146,328,1250,12,3.8,69,77,830,24,,,,,,,,,,,,,,,,,
56,1966,326,3759,891,4.2,39,17,231,179,378,1900,14,22,4.6,104,478,1859,19,3.9,112,63,666,15,,,,,,,,,,,,,,,,,
57,1965,363,5012,871,5.8,36,10,267,223,434,3188,22,26,6.8,149,404,1824,21,4.5,94,61,686,24,,,,,,,,,,,,,,,,,
58,1964,312,4400,862,5.1,40,22,243,199,397,2478,19,18,5.7,126,430,1922,16,4.5,100,42,450,17,,,,,,,,,,,,,,,,,
59,1963,242,3852,783,4.9,47,16,203,193,380,2414,22,31,5.9,114,376,1438,8,3.8,78,53,558,11,,,,,,,,,,,,,,,,,
60,1962,282,4540,752,6.0,44,13,235,228,428,3385,23,31,7.9,146,324,1155,13,3.6,76,58,619,13,,,,,,,,,,,,,,,,,
61,1961,361,5112,802,6.4,40,14,252,241,429,3605,34,26,8.4,158,373,1507,10,4.0,78,42,500,16,,,,,,,,,,,,,,,,,
62,1960,321,3950,682,5.8,30,10,190,177,331,2816,29,20,8.5,121,351,1134,9,3.2,54,57,544,15,,,,,,,,,,,,,,,,,
63,1959,268,3887,743,5.2,24,8,211,194,352,2572,17,16,7.3,120,391,1315,13,3.4,78,52,501,13,,,,,,,,,,,,,,,,,
64,1958,235,3790,736,5.1,43,22,222,214,402,2697,18,21,6.7,125,334,1093,13,3.3,72,55,570,25,,,,,,,,,,,,,,,,,
65,1957,173,2737,628,4.4,39,16,149,99,204,1155,10,23,5.7,51,424,1582,9,3.7,80,75,654,18,,,,,,,,,,,,,,,,,
66,1956,143,2654,667,4.0,38,11,160,122,249,1277,6,27,5.1,74,418,1377,11,3.3,73,59,542,13,,,,,,,,,,,,,,,,,
67,1955,248,3789,792,4.8,45,21,219,198,400,2472,19,24,6.2,128,392,1317,9,3.4,71,61,542,20,,,,,,,,,,,,,,,,,
68,1954,284,3803,802,4.7,52,22,221,206,401,2607,33,30,6.5,139,401,1196,4,3.0,66,85,874,16,,,,,,,,,,,,,,,,,
69,1953,352,4811,848,5.7,46,15,256,224,438,3089,25,31,7.1,144,410,1722,22,4.2,97,84,779,15,,,,,,,,,,,,,,,,,
70,1952,252,3335,795,4.2,41,22,181,154,361,1965,13,19,5.4,98,434,1370,10,3.2,72,80,747,11,,,,,,,,,,,,,,,,,
71,1951,234,3052,793,3.8,47,18,200,120,284,1490,17,29,5.2,73,509,1562,13,3.1,111,51,428,16,,,,,,,,,,,,,,,,,
72,1950,254,4014,866,4.6,43,15,231,121,285,1686,15,28,5.9,79,581,2328,13,4.0,142,63,612,10,,,,,,,,,,,,,,,,,
73,1949,364,4431,883,5.0,26,12,243,130,251,1824,18,14,7.3,87,632,2607,25,4.1,143,81,729,13,,,,,,,,,,,,,,,,,
74,1948,376,4619,829,5.6,34,18,241,159,301,2241,27,16,7.4,99,528,2378,21,4.5,119,86,773,23,,,,,,,,,,,,,,,,,
75,1947,308,3732,697,5.4,33,14,203,116,223,1761,18,19,7.9,68,474,1971,21,4.2,109,92,848,26,,,,,,,,,,,,,,,,,
76,1946,231,2904,640,4.5,47,27,156,115,217,1641,14,20,7.6,69,423,1263,13,3.0,75,86,769,12,,,,,,,,,,,,,,,,,
77,1945,272,2959,568,5.2,24,10,131,98,187,1321,11,14,7.1,47,381,1638,26,4.3,74,61,529,10,,,,,,,,,,,,,,,,,
78,1944,267,2604,560,4.7,32,20,110,55,136,941,9,12,6.9,27,424,1663,23,3.9,73,66,523,10,,,,,,,,,,,,,,,,,
79,1943,225,2868,634,4.5,35,15,138,65,175,1138,11,20,6.5,32,459,1730,18,3.8,96,54,484,10,,,,,,,,,,,,,,,,,
80,1942,134,2505,620,4.0,28,11,124,96,213,1416,8,17,6.6,50,407,1089,8,2.7,66,47,392,8,,,,,,,,,,,,,,,,,
81,1941,119,2212,609,3.6,42,15,128,115,249,1363,10,27,5.5,59,360,849,6,2.4,60,54,407,9,,,,,,,,,,,,,,,,,
82,1940,111,2153,679,3.2,20,0,122,152,362,1855,6,20,5.1,,317,298,8,0.9,,0,215,,,,,,,,,,,,,,,,,,
83,1939,105,2147,596,3.6,22,0,97,119,267,1516,7,22,5.7,,329,631,5,1.9,,0,237,,,,,,,,,,,,,,,,,,
84,1938,154,1928,537,3.6,19,0,86,64,191,917,15,19,4.8,,346,1011,2,2.9,,0,220,,,,,,,,,,,,,,,,,,
85,1937,86,1733,492,3.5,24,0,68,63,207,849,8,24,4.1,,285,884,2,3.1,,0,146,,,,,,,,,,,,,,,,,,
86,1936,51,2018,643,3.1,36,0,99,39,170,603,3,36,3.5,,473,1415,2,3.0,,0,159,,,,,,,,,,,,,,,,,,
87,1935,60,1877,580,3.2,30,0,82,46,169,823,6,30,4.9,,411,1054,2,2.6,,0,330,,,,,,,,,,,,,,,,,,
88,1934,127,2452,623,3.9,23,0,,48,163,576,7,23,3.5,,460,1876,11,4.1,,0,0,,,,,,,,,,,,,,,,,,
89,1933,77,1760,503,3.5,34,0,,40,149,657,4,34,4.4,,354,1103,6,3.1,,0,0,,,,,,,,,,,,,,,,,,
