,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
11,gnb,560,6482.0,988.0,6.6,14.0,6,353.0,376,552,4924,51,8,8.3,230.0,395,1558,12,3.9,89.0,76,591,34.0,180.0,48.3,6.1,Own 30.8,2:42,5.64,36.0,2.85,189.0,91.0,48.1%,8.0,4.0,50.0%,66.0,43.0,65.2%
12,htx,381,5954.0,1046.0,5.7,20.0,11,321.0,288,467,3506,20,9,7.0,176.0,546,2448,18,4.5,131.0,99,852,14.0,191.0,37.2,10.5,Own 30.3,2:44,5.68,31.1,1.93,224.0,93.0,41.5%,11.0,3.0,27.3%,60.0,28.0,46.7%
13,jax,243,4149.0,1002.0,4.1,23.0,8,251.0,240,469,2179,12,15,4.2,122.0,489,1970,9,4.0,103.0,77,680,26.0,194.0,22.7,11.3,Own 28.8,2:29,5.29,20.8,1.11,241.0,81.0,33.6%,17.0,6.0,35.3%,35.0,17.0,48.6%
14,kan,212,4973.0,1021.0,4.9,28.0,10,277.0,299,500,3080,13,18,5.8,163.0,487,1893,5,3.9,89.0,110,916,25.0,189.0,22.2,12.7,Own 24.6,2:30,5.56,26.3,1.05,225.0,81.0,36.0%,17.0,7.0,41.2%,36.0,12.0,33.3%
15,mia,329,5078.0,990.0,5.1,25.0,12,287.0,280,469,3091,20,13,5.9,166.0,469,1987,11,4.2,89.0,85,779,32.0,195.0,32.8,12.8,Own 29.5,2:31,5.28,25.9,1.62,207.0,69.0,33.3%,16.0,6.0,37.5%,53.0,25.0,47.2%
16,min,340,5275.0,1007.0,5.2,26.0,9,297.0,286,510,2957,20,17,5.3,159.0,448,2318,18,5.2,118.0,109,908,20.0,189.0,31.7,13.2,Own 29.1,2:26,5.48,27.9,1.76,216.0,83.0,38.4%,18.0,7.0,38.9%,53.0,30.0,56.6%
17,nor,547,7474.0,1117.0,6.7,19.0,5,416.0,472,662,5347,46,14,7.8,280.0,431,2127,16,4.9,116.0,99,851,20.0,175.0,51.4,10.9,Own 28.2,2:55,6.58,42.6,2.96,208.0,118.0,56.7%,10.0,3.0,30.0%,75.0,44.0,58.7%
18,nwe,513,6848.0,1082.0,6.3,17.0,5,399.0,402,612,5084,39,12,7.9,262.0,438,1764,18,4.0,107.0,87,815,30.0,180.0,47.2,8.3,Own 29.3,2:33,6.19,37.9,2.68,194.0,89.0,45.9%,11.0,7.0,63.6%,72.0,47.0,65.3%
19,nyg,394,6161.0,1028.0,6.0,24.0,8,331.0,359,589,4734,29,16,7.7,216.0,411,1427,17,3.5,84.0,94,795,31.0,200.0,32.5,11.5,Own 26.4,2:22,5.26,30.7,1.9,206.0,77.0,37.4%,13.0,4.0,30.8%,56.0,32.0,57.1%
20,nyj,377,4989.0,1030.0,4.8,34.0,16,301.0,310,547,3297,26,18,5.6,173.0,443,1692,14,3.8,92.0,102,849,36.0,203.0,29.6,13.8,Own 30.9,2:26,5.2,24.4,1.69,213.0,74.0,34.7%,11.0,4.0,36.4%,55.0,36.0,65.5%
21,oti,325,5361.0,984.0,5.4,22.0,8,281.0,353,584,3923,22,14,6.5,185.0,376,1438,8,3.8,71.0,104,960,25.0,188.0,31.4,11.7,Own 27.4,2:22,5.4,28.5,1.58,218.0,80.0,36.7%,14.0,10.0,71.4%,37.0,22.0,59.5%
22,phi,396,6386.0,1036.0,6.2,38.0,13,356.0,330,554,4110,22,25,7.0,197.0,450,2276,20,5.1,134.0,107,853,25.0,190.0,34.7,17.9,Own 28.7,2:38,5.59,33.7,1.93,205.0,85.0,41.5%,15.0,7.0,46.7%,66.0,34.0,51.5%
23,pit,325,5957.0,1015.0,5.9,28.0,13,341.0,341,539,4054,21,15,7.0,221.0,434,1903,13,4.4,96.0,101,854,24.0,168.0,33.9,16.7,Own 26.8,3:06,6.23,35.4,1.83,196.0,90.0,45.9%,8.0,3.0,37.5%,53.0,27.0,50.9%
24,rai,359,6072.0,1015.0,6.0,30.0,7,328.0,315,524,3962,20,23,7.2,186.0,466,2110,16,4.5,110.0,163,1358,32.0,193.0,34.7,15.5,Own 27.2,2:29,5.44,31.4,1.79,199.0,71.0,35.7%,13.0,7.0,53.8%,47.0,24.0,51.1%
25,ram,193,4537.0,1013.0,4.5,23.0,13,267.0,292,549,2870,9,10,4.8,159.0,409,1667,7,4.1,79.0,112,899,29.0,196.0,18.9,11.2,Own 26.4,2:18,5.31,23.0,0.89,228.0,64.0,28.1%,23.0,8.0,34.8%,31.0,12.0,38.7%
26,rav,378,5419.0,1036.0,5.2,24.0,12,312.0,314,544,3423,21,12,5.9,181.0,459,1996,15,4.3,98.0,92,742,33.0,186.0,35.5,11.8,Own 28.9,2:38,5.78,29.1,1.84,229.0,97.0,42.4%,7.0,4.0,57.1%,49.0,25.0,51.0%
27,sdg,406,6290.0,1048.0,6.0,28.0,8,359.0,366,582,4426,27,20,7.2,234.0,436,1864,16,4.3,97.0,91,753,28.0,172.0,41.3,16.3,Own 27.9,3:01,6.3,36.6,2.24,211.0,103.0,48.8%,11.0,4.0,36.4%,54.0,29.0,53.7%
28,sea,321,4861.0,1003.0,4.8,23.0,9,265.0,299,509,3105,15,14,5.6,153.0,444,1756,15,4.0,89.0,138,1047,23.0,198.0,27.8,11.6,Own 31.3,2:18,5.22,24.4,1.44,228.0,77.0,33.8%,15.0,7.0,46.7%,46.0,22.0,47.8%
29,sfo,380,4974.0,993.0,5.0,10.0,5,282.0,277,451,2930,18,5,5.9,150.0,498,2044,14,4.1,101.0,113,1014,31.0,192.0,39.6,5.2,Own 33.5,2:41,5.44,25.9,1.85,221.0,65.0,29.4%,14.0,9.0,64.3%,54.0,22.0,40.7%
30,tam,287,5108.0,966.0,5.3,40.0,16,277.0,365,588,3650,17,24,5.9,180.0,346,1458,9,4.2,74.0,123,1007,23.0,181.0,28.7,20.4,Own 27.0,2:34,5.49,28.0,1.44,206.0,76.0,36.9%,21.0,8.0,38.1%,38.0,19.0,50.0%
31,was,288,5387.0,1032.0,5.2,35.0,11,312.0,346,591,3773,19,24,6.0,204.0,400,1614,8,4.0,79.0,91,897,29.0,188.0,30.9,18.6,Own 29.1,2:35,5.71,28.6,1.5,219.0,81.0,37.0%,13.0,4.0,30.8%,51.0,21.0,41.2%
