,Team Abreviation,PF (Points For),Yds,Offensive Plays,Y/P,TO,FL+,1stD,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,NY/A Passing,1stD Passing,Att Rushing,Yds Rushing,TD Rushing,Y/A Rushing,1stD Rushing,Pen,Yds Penalties,1stPy,#Dr,Sc%,TO%,Start Average Drive,Time Average Drive,Plays Average Drive,Yds Average Drive,Pts Average Drive,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
15,min,335,5597.0,1065.0,5.3,30.0,18,320.0,373,606,3980,20,12,6.1,213.0,413,1617,9,3.9,83.0,108,880,24.0,185.0,31.4,15.1,28.5,2.6666666666666665,6.0,30.1,1.57,227.0,89.0,0.392,15.0,8.0,0.5329999999999999,46.0,16.0,0.348
16,nor,434,5318.0,966.0,5.5,34.0,15,297.0,291,489,3544,34,19,6.6,170.0,432,1774,15,4.1,105.0,124,1006,22.0,198.0,32.8,16.2,34.4,2.35,5.0,26.8,1.97,204.0,79.0,0.387,11.0,8.0,0.727,51.0,30.0,0.588
17,nwe,284,4808.0,1048.0,4.6,31.0,15,281.0,293,520,3013,23,16,5.4,154.0,486,1795,6,3.7,106.0,102,775,21.0,206.0,26.2,14.1,31.4,2.45,5.2,23.2,1.35,232.0,82.0,0.353,18.0,5.0,0.278,42.0,19.0,0.452
18,nyg,358,4981.0,990.0,5.0,24.0,7,270.0,295,511,3421,20,17,6.3,170.0,447,1560,13,3.5,81.0,92,750,19.0,192.0,29.7,12.5,33.0,2.466666666666667,5.3,25.9,1.58,219.0,74.0,0.33799999999999997,17.0,5.0,0.294,52.0,24.0,0.462
19,nyj,309,5379.0,1030.0,5.2,35.0,11,299.0,319,574,3676,16,24,6.1,180.0,430,1703,16,4.0,97.0,76,685,22.0,194.0,29.9,18.0,28.8,2.4166666666666665,5.5,27.6,1.56,221.0,90.0,0.40700000000000003,13.0,6.0,0.462,49.0,21.0,0.429
20,oti,324,5245.0,994.0,5.3,40.0,24,300.0,312,557,3695,26,16,6.0,193.0,383,1550,8,4.0,81.0,128,1010,26.0,197.0,24.9,18.3,28.1,2.3166666666666664,5.2,26.4,1.44,200.0,70.0,0.35,14.0,4.0,0.28600000000000003,47.0,24.0,0.511
21,phi,357,5462.0,1124.0,4.9,46.0,18,328.0,322,568,3461,22,28,5.7,171.0,519,2001,12,3.9,125.0,89,719,32.0,220.0,31.8,20.5,34.7,2.4166666666666665,5.3,24.7,1.57,232.0,88.0,0.379,15.0,9.0,0.6,65.0,27.0,0.415
22,pit,320,4884.0,953.0,5.1,28.0,14,260.0,245,463,2926,20,14,5.8,142.0,451,1958,10,4.3,92.0,101,813,26.0,193.0,25.9,13.5,30.1,2.3666666666666667,5.1,25.2,1.4,203.0,64.0,0.315,16.0,8.0,0.5,40.0,17.0,0.425
23,rai,329,4880.0,981.0,5.0,33.0,13,266.0,302,539,3321,22,20,5.7,161.0,398,1559,10,3.9,85.0,114,861,20.0,198.0,29.3,16.2,31.5,2.2666666666666666,5.1,24.2,1.53,212.0,70.0,0.33,14.0,7.0,0.5,43.0,23.0,0.535
24,ram,242,4698.0,991.0,4.7,36.0,7,263.0,319,596,3509,19,29,5.4,189.0,338,1189,4,3.5,53.0,114,1007,21.0,198.0,21.7,17.2,30.3,2.2666666666666666,5.1,23.7,1.12,227.0,76.0,0.335,25.0,12.0,0.48,36.0,19.0,0.528
25,rav,277,4222.0,1040.0,4.1,31.0,10,260.0,328,599,2991,20,21,4.6,158.0,392,1231,6,3.1,70.0,122,1118,32.0,211.0,21.3,12.8,29.8,2.3166666666666664,5.0,19.9,1.13,253.0,86.0,0.34,15.0,7.0,0.467,42.0,20.0,0.47600000000000003
26,sdg,316,4905.0,1022.0,4.8,27.0,12,279.0,315,549,3584,24,15,6.1,181.0,432,1321,8,3.1,77.0,117,909,21.0,197.0,29.4,12.7,31.4,2.4333333333333336,5.4,25.0,1.53,229.0,84.0,0.36700000000000005,11.0,6.0,0.545,48.0,22.0,0.45799999999999996
27,sea,298,5426.0,1104.0,4.9,36.0,6,313.0,320,582,3492,19,30,5.6,183.0,484,1934,9,4.0,107.0,128,985,23.0,208.0,27.9,17.3,30.8,2.4833333333333334,5.5,26.0,1.38,238.0,88.0,0.37,18.0,8.0,0.444,50.0,23.0,0.46
28,sfo,453,5687.0,979.0,5.8,20.0,7,315.0,317,521,4068,36,13,7.4,192.0,426,1619,11,3.8,91.0,96,760,32.0,186.0,39.8,9.7,33.0,2.5666666666666664,5.4,30.5,2.2,202.0,81.0,0.401,11.0,7.0,0.636,54.0,31.0,0.574
29,tam,235,4280.0,977.0,4.4,31.0,10,228.0,302,573,2873,11,21,4.7,144.0,361,1407,8,3.9,75.0,88,727,9.0,198.0,21.7,14.6,30.9,2.2333333333333334,5.1,21.6,1.04,231.0,75.0,0.325,13.0,4.0,0.308,32.0,11.0,0.344
30,was,377,5705.0,1068.0,5.3,37.0,13,322.0,328,589,3732,23,24,5.9,193.0,439,1973,16,4.5,107.0,102,1137,22.0,197.0,32.5,18.3,30.7,2.5,5.6,28.8,1.77,232.0,91.0,0.392,21.0,11.0,0.524,51.0,28.0,0.5489999999999999
