,Coach Name,Year,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Avg 2Y Win Pct,Coach Tenure Class
675,Wally Hess,1922,28,0,0,0,0,0,0,0,0,,,,,,,,,,0.2928571428571428,1.0,0.23846153846153845,1.0,0.3153846153846154,,,0.1488095238095238,1
676,Wally Lemm,1961,42,0,0,0,5,0,0,0,0,,,,,,,,,,0.7142857142857143,0.8571428571428572,0.8571428571428572,0.4285714285714286,1.0,0.5,0.5,0.6607142857142857,0
677,Wally Lemm,1962,43,1,0,0,5,0,0,1,0,,,,,,,1.0,1.0,0.7142857142857143,0.33035714285714285,0.7564102564102564,0.28205128205128205,0.19871794871794868,0.16666666666666663,0.0,0.0,0.4821428571428572,1
678,Wally Lemm,1966,47,2,0,0,5,0,0,5,0,,,,,,,0.7538461538461538,0.6,0.46593406593406594,0.2857142857142857,0.35714285714285715,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.44642857142857145,2
679,Wally McIlwain,1926,23,0,0,0,0,0,0,0,0,,,,,,,,,,0.55,1.0,0.5294117647058824,1.0,0.6470588235294117,,,0.0,0
680,Walt Driskill,1949,36,0,4,0,0,0,0,0,0,,,,,,,,,,0.3392857142857143,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.5,0.5,0.0,0.125,0
681,Walt Kiesling,1939,36,0,0,0,0,0,0,0,0,,,,,,,,,,0.2727272727272727,0.2222222222222222,0.2222222222222222,0.3888888888888889,0.25,0.0,0.0,0.23011363636363635,1
682,Walt Kiesling,1943,40,1,0,0,0,0,0,4,0,,,,,,,0.22222222222222227,0.22222222222222224,0.19444444444444445,0.20454545454545453,0.3888888888888889,0.2222222222222222,0.4444444444444445,0.125,0.0,0.0,0.275,0
683,Walt Kiesling,1944,41,2,0,0,0,0,0,5,0,,,,,,,0.33333333333333337,0.2888888888888889,0.2888888888888889,0.13636363636363635,0.2222222222222222,0.22222222222222227,0.3888888888888889,0.125,0.0,0.0,0.0,0
684,Walt Kiesling,1954,51,3,0,0,0,9,0,6,1,,,,,,,0.31111111111111117,0.2574074074074075,0.2574074074074075,0.45833333333333337,0.6363636363636364,0.5,0.3181818181818182,0.4,0.0,0.0,0.375,1
685,Walt Koppisch,1925,24,0,0,0,0,0,0,0,0,,,,,,,,,,0.543560606060606,1.0,0.6037151702786379,1.0,0.5804953560371517,,,0.2222222222222222,0
686,Walt Michaels,1977,48,0,0,0,0,10,5,0,0,,,,0.1582222222222222,0.28681481481481486,0.5122962962962962,,,,0.21428571428571427,0.11851851851851852,0.058518518518518525,0.05703703703703705,0.25,0.0,0.0,0.35714285714285715,2
687,Wayne Brenkert,1923,25,0,0,0,0,0,0,0,0,,,,,,,,,,0.5541666666666667,1.0,0.8573529411764705,1.0,0.6852941176470588,,,0.375,0
688,Wayne Fontes,1989,49,0,0,0,0,6,7,0,0,,,,0.4338624338624338,0.36507936507936506,0.5026455026455026,,,,0.2583333333333333,0.5185185185185186,0.07407407407407407,0.037037037037037035,0.125,0.0,0.0,0.40625,3
689,Wayne Millner,1951,38,0,0,0,0,5,0,0,0,,,,,,,,,,0.7083333333333333,0.875,0.875,0.9583333333333333,0.8,0.5,0.5,0.2,0
690,Weeb Ewbank,1954,47,0,0,0,2,5,0,0,0,,,,,,,,,,0.25,0.8181818181818181,0.0,0.0,0.19999999999999996,0.0,0.0,0.35416666666666663,3
691,Weeb Ewbank,1963,56,1,0,0,2,5,0,9,0,,,,,,,0.7211214711214711,0.5806785806785807,0.5636493136493136,0.4285714285714286,0.14285714285714285,0.2142857142857143,0.1428571428571429,0.16666666666666669,0.0,0.0,0.39285714285714285,3
692,Willie Wilkin,1946,30,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.5,0
693,Zac Taylor,2019,36,0,0,1,0,4,0,0,0,,,,,,,,,,0.40625,0.3548387096774193,0.2580645161290323,0.04838709677419356,0.16666666666666669,0.0,0.0,0.203125,-1
